1681558324.0,50.33679166666667,19.532426666666666,0.7649187,-10.173418709999998,-0.49719715499999995,-25.05,66.3,-59.55
1681558325.0,50.33679166666667,19.532426666666666,0.726672765,-10.173418709999998,-0.344213415,-24.45,67.05,-60.9
1681558326.0,50.33679166666667,19.532426666666666,0.573689025,-10.211664644999999,-0.344213415,-24.599999999999998,67.35,-60.3
1681558327.0,50.33679166666667,19.532426666666666,0.8031646349999999,-10.02043497,-0.22947561,-21.15,71.55,-62.55
1681558329.0,50.33679166666667,19.532426666666666,0.726672765,-9.982189035,0.22947561,-26.099999999999998,70.35,-62.4
1681558330.0,50.33679166666667,19.532426666666666,0.68842683,-10.135172775000001,0.191229675,-24.75,70.35,-63.0
1681558331.0,50.33679166666667,19.532426666666666,0.650180895,-10.135172775000001,0.267721545,-25.349999999999998,71.1,-63.0
1681558332.0,50.33679166666667,19.532426666666666,0.8031646349999999,-9.867451229999999,0.344213415,-25.2,70.5,-61.949999999999996
1681558333.0,50.33679166666667,19.532426666666666,0.650180895,-10.02043497,0.49719715499999995,-25.8,70.8,-62.699999999999996
1681558334.0,50.33679166666667,19.532426666666666,0.8031646349999999,-10.135172775000001,0.191229675,-23.099999999999998,69.14999999999999,-63.75
1681558335.0,50.33679166666667,19.532426666666666,0.726672765,-9.982189035,0.30596748,-22.349999999999998,69.14999999999999,-63.3
1681558336.0,50.33679166666667,19.532426666666666,0.726672765,-9.982189035,0.49719715499999995,-22.95,69.89999999999999,-64.35
1681558337.0,50.33679166666667,19.532426666666666,0.8031646349999999,-10.058680905000001,0.61193496,-22.65,72.0,-65.25
1681558338.0,50.33679166666667,19.532426666666666,0.53544309,-9.905697165000001,0.573689025,-21.75,70.35,-64.95
1681558339.0,50.33679166666667,19.532426666666666,0.726672765,-10.135172775000001,0.7649187,-22.5,69.89999999999999,-65.7
1681558339.0,50.33679166666667,19.532426666666666,0.53544309,-10.173418709999998,0.38245935,-16.349999999999998,69.0,-68.85
1681558340.0,50.33679166666667,19.532426666666666,0.49719715499999995,-10.09692684,0.9943943099999999,-25.95,71.1,-64.8
1681558341.0,50.33679166666667,19.532426666666666,0.726672765,-10.211664644999999,1.109132115,-20.55,70.2,-70.05
1681558341.0,50.33679166666667,19.532426666666666,0.61193496,-10.09692684,0.7649187,-16.5,68.7,-71.55
1681558341.0,50.33679166666667,19.532426666666666,0.7649187,-9.752713425,0.91790244,-16.05,68.55,-71.1
1681558341.0,50.33679166666667,19.532426666666666,0.7649187,-9.752713425,0.91790244,-16.05,68.55,-71.1
1681558341.0,50.33679166666667,19.532426666666666,0.7649187,-9.752713425,0.91790244,-34.8,79.05,-68.39999999999999
1681558341.0,50.33679166666667,19.532426666666666,0.650180895,-10.288156514999999,0.84141057,-18.9,72.3,-71.1
1681558341.0,50.33679166666667,19.532426666666666,0.650180895,-10.288156514999999,0.84141057,-18.9,72.3,-67.05
1681558342.0,50.33679166666667,19.532426666666666,0.61193496,-10.135172775000001,0.7649187,-13.95,69.6,-72.0
1681558342.0,50.33679166666667,19.532426666666666,0.61193496,-10.135172775000001,0.7649187,-13.2,70.5,-69.14999999999999
1681558342.0,50.33679166666667,19.532426666666666,0.68842683,-10.09692684,1.1856239849999999,-15.75,70.95,-71.55
