1681556004.5339277,41.899140625,968.8758069560009,19.527283602412332,0.2456049397378579
1681556005.1250126,41.9091015625,968.8779856922124,19.527932214998277,0.2266348118792716
1681556005.7111557,41.912421875,968.8938434140802,19.52814843074293,0.08856360223618687
1681556006.302182,41.9065625,968.8721240970506,19.522751214509963,0.27767145422969985
1681556006.893811,41.920625,968.8792048072885,19.518651081689942,0.21602006379064398
1681556007.485089,41.9305859375,968.8831287177345,19.524315340893246,0.18185492860052
1681556008.071768,41.9372265625,968.881670446202,19.51973182569337,0.1945519545423613
1681556008.657621,41.9466015625,968.8881361102985,19.53037451671483,0.138256174801763
1681556009.2487288,41.9532421875,968.8866773834868,19.535823629191974,0.150957111668506
1681556009.835323,41.9579296875,968.8785605702478,19.55118003303289,0.22162938844949132
1681556010.421022,41.964375,968.8907535167865,19.556617765593018,0.11546680967604028
1681556011.01207,41.9594921875,968.8950617336724,19.54124769234525,0.07795592094231307
1681556011.603074,41.949140625,968.8957437256655,19.560641649629826,0.07201794866591116
1681556012.194734,41.9528515625,968.8982666308141,19.560883711120333,0.050051531295614016
1681556012.7949076,41.950703125,968.8843079557478,19.565761211911884,0.17158743121804543
1681556013.3799908,41.9528515625,968.8773139518823,19.590992596148315,0.23248361168479392
1681556013.9734578,41.966328125,968.8851887797292,19.601911130928098,0.1639181990180627
1681556014.5645394,41.9735546875,968.8776946571794,19.607402938994806,0.22916883476971517
1681556015.1556182,41.9747265625,968.8726095913557,19.61751914363867,0.27344426790876786
1681556015.740692,41.98078125,968.8806769206828,19.627955689404054,0.20320249179132333
1681556016.332036,41.9825390625,968.8835259889404,19.648154152648196,0.17839593020104516
1681556016.9233062,41.980390625,968.8852821827044,19.663077903126727,0.163104950483568
1681556017.5152,41.9864453125,968.8933495505285,19.66849670291159,0.09286358307702414
1681556018.1062837,41.9891796875,968.8942891526978,19.66867596890097,0.08468263803263598
1681556018.6975956,41.9880078125,968.8871513187577,19.663577159451833,0.1468306197313285
1681556019.2895877,41.9919140625,968.8760209681102,19.67889988379201,0.24374154738056153
1681556019.880701,41.9966015625,968.8940953878794,19.68423002779013,0.08636971251033243
1681556020.464581,41.9966015625,968.8836183510579,19.689252892884475,0.177591743173664
1681556021.0556033,42.002265625,968.8927985399919,19.694647738746355,0.09766113450086711
1681556021.6466749,42.003046875,968.8818414454975,19.6997223608359,0.1930630797955335
1681556022.2448926,41.999921875,968.8767765702225,19.694493891919702,0.23716256155808524
1681556022.8287795,42.005390625,968.8804015186204,19.7048998094642,0.20560039402912844
1681556023.4199169,42.009296875,968.881493975704,19.7051563496231,0.1960884667584073
1681556024.0110233,42.003046875,968.8731104997383,19.71981760975082,0.2690828734122308
1681556024.6092367,42.00421875,968.8767560054636,19.709846583988703,0.23734161772295814
1681556025.200336,42.0094921875,968.8940339768678,19.725265565150426,0.08690440689740342
1681556025.7917185,42.0098828125,968.8824436329965,19.730315818757504,0.18781989169811664
1681556026.3827715,42.0145703125,968.8882946783353,19.750724500841155,0.13687554530909085
1681556026.9746187,42.0219921875,968.8828612855091,19.76126455358038,0.18418343336727316
1681556027.5585008,42.0235546875,968.8801549381376,19.766393540665455,0.20774734969826958
1681556028.150287,42.03078125,968.8901209121573,19.776922490842725,0.12097479859039639
1681556028.7414937,42.0298046875,968.8815531353654,19.796966331116572,0.1955733690609196
1681556029.3328092,42.0243359375,968.8779286328217,19.801633096946098,0.2271316241934107
1681556029.9312868,42.02140625,968.8766729276545,19.81652316517551,0.2380649714258365
1681556030.5226042,42.0235546875,968.8784086944165,19.841807796273898,0.2229517606091047
1681556031.1136875,42.0270703125,968.8631514939957,19.84706930684513,0.3557959849994763
1681556031.7047105,42.034296875,968.8853411213166,19.877726711171487,0.16259177906825406
1681556032.2959569,42.0364453125,968.8800917156374,19.88289957016933,0.20829782279971232
1681556032.8873482,42.0360546875,968.8707272493656,19.908029749023804,0.28983378034608154
