timestamp,lat,lon,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,heading,opt_heading,hor_speed, ctime
1681559313.0,50.34737333333333,19.536476666666665,10.670615864999998,-0.573689025,-0.30596748,-73.5,8.85,-103.95,191.59445293859267,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,10.670615864999998,-0.573689025,-0.30596748,-80.1,19.8,-101.25,178.24187703032658,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,10.670615864999998,-0.573689025,-0.30596748,-83.25,11.4,-103.2,188.54434388116397,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,10.670615864999998,-0.573689025,-0.30596748,-66.75,11.1,-102.0,188.90606998094495,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,10.670615864999998,-0.573689025,-0.30596748,-66.75,11.1,-102.0,188.90606998094495,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,10.670615864999998,-0.573689025,-0.30596748,-78.3,9.0,-96.89999999999999,192.01631587532586,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,10.670615864999998,-0.573689025,-0.30596748,-78.3,9.0,-96.89999999999999,192.01631587532586,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,10.670615864999998,0.45895122,0.07649187,-72.6,9.15,-103.8,191.2387133938406,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.599729685,0.45895122,0.07649187,-72.6,9.15,-103.8,191.2387133938406,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.599729685,0.45895122,0.07649187,-72.6,9.15,-103.8,191.2387133938406,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.599729685,0.45895122,0.07649187,-72.89999999999999,7.05,-102.0,193.70909183004903,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.599729685,0.45895122,0.07649187,-72.89999999999999,7.05,-102.0,193.70909183004903,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.599729685,0.45895122,0.07649187,-71.39999999999999,6.6,-102.6,194.23208851438994,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.599729685,0.45895122,0.07649187,-71.39999999999999,6.6,-102.6,194.23208851438994,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.599729685,0.45895122,0.07649187,-70.95,5.85,-103.95,195.09835909553453,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.599729685,0.45895122,0.07649187,-70.64999999999999,6.3,-102.6,194.57941812698186,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.599729685,0.45895122,0.07649187,-70.64999999999999,6.3,-102.6,194.57941812698186,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.599729685,0.45895122,0.07649187,-70.64999999999999,6.3,-102.6,194.57941812698186,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.829205295,0.22947561,-0.114737805,-69.6,6.6,-102.6,194.23208851438994,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.829205295,0.22947561,-0.114737805,-69.6,6.6,-102.6,194.23208851438994,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.829205295,0.22947561,-0.114737805,-71.25,7.05,-103.2,193.70909183004903,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.829205295,0.22947561,-0.114737805,-71.25,7.05,-103.2,193.70909183004903,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.829205295,0.22947561,-0.114737805,-71.55,6.75,-102.89999999999999,194.05802065407397,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.829205295,0.22947561,-0.114737805,-71.55,6.75,-102.89999999999999,194.05802065407397,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.829205295,0.22947561,-0.114737805,-71.55,6.75,-102.89999999999999,194.05802065407397,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.829205295,0.22947561,-0.114737805,-70.8,7.05,-102.6,193.70909183004903,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.829205295,0.22947561,-0.114737805,-70.8,7.05,-102.6,193.70909183004903,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.829205295,0.22947561,-0.114737805,-71.55,7.6499999999999995,-103.5,193.00813632434915,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.829205295,0.22947561,-0.114737805,-71.55,7.6499999999999995,-103.5,193.00813632434915,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.829205295,0.22947561,-0.114737805,-70.64999999999999,7.5,-102.89999999999999,193.1837556741317,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.9439431,0.344213415,0.15298374,-70.64999999999999,7.5,-102.89999999999999,193.1837556741317,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.9439431,0.344213415,0.15298374,-70.64999999999999,7.5,-102.89999999999999,193.1837556741317,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.9439431,0.344213415,0.15298374,-73.64999999999999,7.949999999999999,-102.0,192.65615322243104,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.9439431,0.344213415,0.15298374,-73.64999999999999,7.949999999999999,-102.0,192.65615322243104,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.9439431,0.344213415,0.15298374,-72.3,8.7,-103.05,191.77198519545095,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.9439431,0.344213415,0.15298374,-72.3,8.7,-103.05,191.77198519545095,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.9439431,0.344213415,0.15298374,-73.5,9.299999999999999,-102.6,191.06051212383,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.9439431,0.344213415,0.15298374,-73.5,9.299999999999999,-102.6,191.06051212383,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.9439431,0.344213415,0.15298374,-72.6,9.45,-104.1,190.8820939083082,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.9439431,0.344213415,0.15298374,-72.6,9.45,-104.1,190.8820939083082,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.867451229999999,0.191229675,-0.344213415,-73.5,9.299999999999999,-102.0,191.06051212383,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.867451229999999,0.191229675,-0.344213415,-73.5,9.299999999999999,-102.0,191.06051212383,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.867451229999999,0.191229675,-0.344213415,-80.55,9.9,-96.75,190.9277773623761,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.867451229999999,0.191229675,-0.344213415,-80.55,9.9,-96.75,190.9277773623761,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.867451229999999,0.191229675,-0.344213415,-72.0,10.65,-102.45,189.44731152471354,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.867451229999999,0.191229675,-0.344213415,-72.0,10.65,-102.45,189.44731152471354,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.867451229999999,0.191229675,-0.344213415,-72.0,10.65,-102.45,189.44731152471354,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.867451229999999,0.191229675,-0.344213415,-74.55,11.7,-100.95,188.18193027264158,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.867451229999999,0.191229675,-0.344213415,-74.55,11.7,-100.95,188.18193027264158,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.867451229999999,0.191229675,-0.344213415,-72.0,11.85,-102.89999999999999,188.00047411489277,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.867451229999999,0.191229675,-0.344213415,-72.0,11.85,-102.89999999999999,188.00047411489277,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.867451229999999,0.191229675,-0.344213415,-73.05,12.45,-102.14999999999999,187.2730671292461,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.752713425,0.22947561,-0.07649187,-73.05,12.45,-102.14999999999999,187.2730671292461,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.752713425,0.22947561,-0.07649187,-73.05,12.45,-102.0,187.2730671292461,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.752713425,0.22947561,-0.07649187,-75.0,12.9,-102.0,186.725947721058,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559313.0,50.34737333333333,19.536476666666665,9.752713425,0.22947561,-0.07649187,-75.0,12.9,-102.0,186.725947721058,201.94838682759132,0.0,Sat Apr 15 13:48:33 2023
1681559314.0,50.34737333333333,19.536476666666665,10.058680905000001,0.68842683,-0.15298374,-75.45,14.85,-103.95,184.34207500080174,201.94838682759132,0.0,Sat Apr 15 13:48:34 2023
1681559314.0,50.3474,19.536438333333333,10.02043497,0.191229675,-0.07649187,-72.3,13.049999999999999,-103.05,186.54329539540925,201.716992804935,0.0,Sat Apr 15 13:48:34 2023
1681559314.0,50.3474,19.536438333333333,10.02043497,0.191229675,-0.07649187,-72.3,13.049999999999999,-103.05,186.54329539540925,201.716992804935,0.0,Sat Apr 15 13:48:34 2023
1681559314.0,50.3474,19.536438333333333,10.02043497,0.191229675,-0.07649187,-96.45,23.7,-100.2,173.45670460459075,201.716992804935,0.0,Sat Apr 15 13:48:34 2023
1681559314.0,50.3474,19.536438333333333,10.747107734999998,0.191229675,-0.15298374,-69.89999999999999,13.2,-102.89999999999999,186.36050939736788,201.716992804935,0.0,Sat Apr 15 13:48:34 2023
1681559314.0,50.3474,19.536438333333333,10.747107734999998,0.191229675,-0.15298374,-69.89999999999999,13.2,-102.89999999999999,186.36050939736788,201.716992804935,0.0,Sat Apr 15 13:48:34 2023
1681559314.0,50.3474,19.536438333333333,10.747107734999998,0.191229675,-0.15298374,-96.89999999999999,23.55,-101.25,173.63949060263212,201.716992804935,0.0,Sat Apr 15 13:48:34 2023
1681559314.0,50.3474,19.536438333333333,10.24991058,0.38245935,-0.15298374,-72.14999999999999,11.549999999999999,-102.14999999999999,188.36322132800115,201.716992804935,0.0,Sat Apr 15 13:48:34 2023
1681559314.0,50.3474,19.536438333333333,10.24991058,0.38245935,-0.15298374,-72.3,11.549999999999999,-102.14999999999999,188.36322132800115,201.716992804935,0.0,Sat Apr 15 13:48:34 2023
1681559314.0,50.3474,19.536438333333333,10.24991058,0.38245935,-0.15298374,-72.3,11.549999999999999,-102.14999999999999,188.36322132800115,201.716992804935,0.0,Sat Apr 15 13:48:34 2023
1681559314.0,50.3474,19.536438333333333,11.09132115,0.22947561,-0.30596748,-71.1,13.65,-104.25,185.8113852252194,201.716992804935,0.0,Sat Apr 15 13:48:34 2023
1681559315.0,50.3474,19.536438333333333,10.441140255,0.07649187,-0.038245935,-70.95,12.299999999999999,-104.39999999999999,187.45514931491584,201.716992804935,0.0,Sat Apr 15 13:48:35 2023
1681559315.0,50.3474,19.536438333333333,10.7088618,-0.038245935,-0.15298374,-98.55,19.2,-102.6,178.9819269083216,201.716992804935,0.0,Sat Apr 15 13:48:35 2023
1681559315.0,50.3474,19.536438333333333,10.7088618,-0.038245935,-0.15298374,-72.14999999999999,19.8,-103.5,178.24187703032658,201.716992804935,0.0,Sat Apr 15 13:48:35 2023
1681559315.0,50.347425,19.536401666666666,10.32640245,0.267721545,-0.07649187,-68.7,9.0,-104.7,191.41669467253178,201.49700975783603,0.0,Sat Apr 15 13:48:35 2023
1681559315.0,50.347425,19.536401666666666,10.32640245,0.267721545,-0.07649187,-68.7,9.0,-104.7,191.41669467253178,201.49700975783603,0.0,Sat Apr 15 13:48:35 2023
1681559315.0,50.347425,19.536401666666666,10.32640245,0.267721545,-0.07649187,-68.85,8.549999999999999,-103.05,191.9492884715081,201.49700975783603,0.0,Sat Apr 15 13:48:35 2023
